Page,PageComplete,Type,Accession,Code,Catalog,Deaccession,Date,Temp#,Genus,Species
Page,PageComplete,Type,Accession,Code,Catalog,Deaccession,Date,Temp#,Genus,Species
42,True,SKINS,59614,E,52227,172,1997-05-01,,,
43,True,SKINS,545,E,94755,172,1997-05-01,,,
43,True,SKINS,580,E,2453,172,1997-05-01,,,
43,True,SKINS,5619,E,53021,172,1997-05-01,,,
43,True,SKINS,5619,E,53026,172,1997-05-01,,,
43,True,SKINS,5619,E,53028,172,1997-05-01,,,
43,True,SKINS,5619,E,53032,172,1997-05-01,,,
43,True,SKINS,5619,E,53046,172,1997-05-01,,,
43,True,SKINS,5619,E,53048,172,1997-05-01,,,
43,True,SKINS,5619,E,53061,172,1997-05-01,,,
43,True,SKINS,5619,E,53070,172,1997-05-01,,,
43,True,SKINS,5619,E,53073,172,1997-05-01,,,
43,True,SKINS,5619,E,53086,172,1997-05-01,,,
43,True,SKINS,5619,E,53097,172,1997-05-01,,,
43,True,SKINS,5619,E,53104,172,1997-05-01,,,
43,True,SKINS,5619,E,53105,172,1997-05-01,,,
43,True,SKINS,5619,E,53107,172,1997-05-01,,,
43,True,SKINS,5619,E,53109,172,1997-05-01,,,
43,True,SKINS,5619,E,53145,172,1997-05-01,,,
43,True,SKINS,5619,E,53149,172,1997-05-01,,,
43,True,SKINS,5619,E,53159,172,1997-05-01,,,
43,True,SKINS,5619,E,53160,172,1997-05-01,,,
43,True,SKINS,5619,E,53161,172,1997-05-01,,,
43,True,SKINS,5619,E,53166,172,1997-05-01,,,
43,True,SKINS,5619,E,53188,172,1997-05-01,,,
43,True,SKINS,5619,E,53223,172,1997-05-01,,,
43,True,SKINS,5619,E,53227,172,1997-05-01,,,
43,True,SKINS,5619,E,53231,172,1997-05-01,,,
43,True,SKINS,5619,E,53254,172,1997-05-01,,,
43,True,SKINS,5621,E,53260,172,1997-05-01,,,
43,True,SKINS,5622,E,53265,172,1997-05-01,,,
43,True,SKINS,5622,E,53269,172,1997-05-01,,,
43,True,SKINS,5622,E,53320,172,1997-05-01,,,
43,True,SKINS,5622,E,53402,172,1997-05-01,,,
43,True,SKINS,5622,E,53420,172,1997-05-01,,,
43,True,SKINS,5622,E,53424,172,1997-05-01,,,
43,True,SKINS,5622,E,53430,172,1997-05-01,,,
43,True,SKINS,5622,E,53473,172,1997-05-01,,,
43,True,SKINS,5622,E,53650,172,1997-05-01,,,
43,True,SKINS,5623,E,53667,172,1997-05-01,,,
43,True,SKINS,5623,E,53671,172,1997-05-01,,,
43,True,SKINS,5623,E,53672,172,1997-05-01,,,
43,True,SKINS,5623,E,53673,172,1997-05-01,,,
43,True,SKINS,5623,E,53674,172,1997-05-01,,,
43,True,SKINS,5623,E,53676,172,1997-05-01,,,
43,True,SKINS,5623,E,53687,172,1997-05-01,,,
43,True,SKINS,5623,E,53691,172,1997-05-01,,,
43,True,SKINS,5623,E,53704,172,1997-05-01,,,
43,True,SKINS,5623,E,53711,172,1997-05-01,,,
43,True,SKINS,5623,E,53724,172,1997-05-01,,,
43,True,SKINS,5623,E,53727,172,1997-05-01,,,
43,True,SKINS,5623,E,53739,172,1997-05-01,,,
43,True,SKINS,5623,E,53751,172,1997-05-01,,,
43,True,SKINS,5623,E,53757,172,1997-05-01,,,
43,True,SKINS,5623,E,53758,172,1997-05-01,,,
43,True,SKINS,5623,E,53761,172,1997-05-01,,,
43,True,SKINS,5623,E,53782,172,1997-05-01,,,
43,True,SKINS,5623,E,53800,172,1997-05-01,,,
43,True,SKINS,5623,E,53804,172,1997-05-01,,,
43,True,SKINS,5623,E,53822,172,1997-05-01,,,
43,True,SKINS,5623,E,53823,172,1997-05-01,,,
43,True,SKINS,5623,E,53832,172,1997-05-01,,,
43,True,SKINS,5623,E,53839,172,1997-05-01,,,
43,True,SKINS,5623,E,53841,172,1997-05-01,,,
43,True,SKINS,5623,E,53842,172,1997-05-01,,,
43,True,SKINS,5623,E,53846,172,1997-05-01,,,
43,True,SKINS,5623,E,53867,172,1997-05-01,,,
43,True,SKINS,5623,E,53875,172,1997-05-01,,,
43,True,SKINS,5623,E,53876,172,1997-05-01,,,
43,True,SKINS,5623,E,53877,172,1997-05-01,,,
43,True,SKINS,5623,E,53887,172,1997-05-01,,,
43,True,SKINS,5623,E,53893,172,1997-05-01,,,
43,True,SKINS,5623,E,53904,172,1997-05-01,,,
43,True,SKINS,5623,E,53905,172,1997-05-01,,,
43,True,SKINS,5623,E,53911,172,1997-05-01,,,
43,True,SKINS,5623,E,53912,172,1997-05-01,,,
43,True,SKINS,5623,E,53916,172,1997-05-01,,,
43,True,SKINS,5623,E,53925,172,1997-05-01,,,
43,True,SKINS,5623,E,53927,172,1997-05-01,,,
43,True,SKINS,5623,E,53934,172,1997-05-01,,,
43,True,SKINS,5623,E,53940,172,1997-05-01,,,
43,True,SKINS,5623,E,53945,172,1997-05-01,,,
43,True,SKINS,5623,E,53961,172,1997-05-01,,,
43,True,SKINS,5623,E,53993,172,1997-05-01,,,
43,True,SKINS,5623,E,54007,172,1997-05-01,,,
43,True,SKINS,5646,E,54021,172,1997-05-01,,,
43,True,SKINS,5646,E,54023,172,1997-05-01,,,
43,True,SKINS,5646,E,54037,172,1997-05-01,,,
43,True,SKINS,5646,E,54038,172,1997-05-01,,,
43,True,SKINS,5646,E,54058,172,1997-05-01,,,
43,True,SKINS,5646,E,54061,172,1997-05-01,,,
43,True,SKINS,5646,E,54063,172,1997-05-01,,,
43,True,SKINS,5743,E,54124,172,1997-05-01,,,
43,True,SKINS,5745,E,54256,172,1997-05-01,,,
43,True,SKINS,5745,E,54343,172,1997-05-01,,,
43,True,SKINS,5745,E,54367,172,1997-05-01,,,
43,True,SKINS,5745,E,54381,172,1997-05-01,,,
43,True,SKINS,5745,E,54387,172,1997-05-01,,,
43,True,SKINS,5745,E,54408,172,1997-05-01,,,
43,True,SKINS,5745,E,54477,172,1997-05-01,,,
43,True,SKINS,5745,E,54507,172,1997-05-01,,,
43,True,SKINS,5745,E,54514,172,1997-05-01,,,
43,True,SKINS,5745,E,54553,172,1997-05-01,,,
43,True,SKINS,5745,E,54559,172,1997-05-01,,,
43,True,SKINS,5745,E,54560,172,1997-05-01,,,
43,True,SKINS,5745,E,54590,172,1997-05-01,,,
43,True,SKINS,5745,E,54633,172,1997-05-01,,,
43,True,SKINS,5745,E,54656,172,1997-05-01,,,
43,True,SKINS,5745,E,54675,172,1997-05-01,,,
43,True,SKINS,5745,E,54768,172,1997-05-01,,,
43,True,SKINS,5745,E,54824,172,1997-05-01,,,
43,True,SKINS,5745,E,54825,172,1997-05-01,,,
43,True,SKINS,5745,E,54866,172,1997-05-01,,,
43,True,SKINS,5745,E,54913,172,1997-05-01,,,
43,True,SKINS,5745,E,54914,172,1997-05-01,,,
43,True,SKINS,5745,E,54942,172,1997-05-01,,,
43,True,SKINS,5745,E,54952,172,1997-05-01,,,
43,True,SKINS,5745,E,54972,172,1997-05-01,,,
43,True,SKINS,5745,E,55067,172,1997-05-01,,,
43,True,SKINS,5745,E,55068,172,1997-05-01,,,
43,True,SKINS,5745,E,55074,172,1997-05-01,,,
43,True,SKINS,5745,E,55117,172,1997-05-01,,,
43,True,SKINS,5745,E,55122,172,1997-05-01,,,
43,True,SKINS,5745,E,55123,172,1997-05-01,,,
43,True,SKINS,5745,E,55187,172,1997-05-01,,,
43,True,SKINS,5745,E,55212,172,1997-05-01,,,
43,True,SKINS,5745,E,55235,172,1997-05-01,,,
43,True,SKINS,5745,E,55267,172,1997-05-01,,,
43,True,SKINS,5745,E,55306,172,1997-05-01,,,
43,True,SKINS,5745,E,55385,172,1997-05-01,,,
43,True,SKINS,5745,E,55388,172,1997-05-01,,,
43,True,SKINS,5745,E,55397,172,1997-05-01,,,
43,True,SKINS,5745,E,55398,172,1997-05-01,,,
43,True,SKINS,5798,E,55426,172,1997-05-01,,,
43,True,SKINS,5822,E,55549,172,1997-05-01,,,
43,True,SKINS,5822,E,55551,172,1997-05-01,,,
43,True,SKINS,5822,E,55565,172,1997-05-01,,,
43,True,SKINS,5822,E,55567,172,1997-05-01,,,
43,True,SKINS,5822,E,55572,172,1997-05-01,,,
43,True,SKINS,5822,E,55580,172,1997-05-01,,,
43,True,SKINS,5822,E,55584,172,1997-05-01,,,
43,True,SKINS,5822,E,55585,172,1997-05-01,,,
43,True,SKINS,5822,E,55586,172,1997-05-01,,,
43,True,SKINS,5822,E,55587,172,1997-05-01,,,
43,True,SKINS,5822,E,55595,172,1997-05-01,,,
43,True,SKINS,5822,E,55599,172,1997-05-01,,,
43,True,SKINS,5822,E,55602,172,1997-05-01,,,
43,True,SKINS,5822,E,55607,172,1997-05-01,,,
43,True,SKINS,5822,E,55608,172,1997-05-01,,,
43,True,SKINS,5822,E,55610,172,1997-05-01,,,
43,True,SKINS,5822,E,55617,172,1997-05-01,,,
43,True,SKINS,5822,E,55618,172,1997-05-01,,,
43,True,SKINS,5822,E,55619,172,1997-05-01,,,
43,True,SKINS,5822,E,55625,172,1997-05-01,,,
43,True,SKINS,5822,E,55636,172,1997-05-01,,,
43,True,SKINS,5822,E,55640,172,1997-05-01,,,
43,True,SKINS,5822,E,55642,172,1997-05-01,,,
43,True,SKINS,5822,E,55647,172,1997-05-01,,,
43,True,SKINS,5822,E,55651,172,1997-05-01,,,
43,True,SKINS,5822,E,95597,172,1997-05-01,,,
43,True,SKINS,9745,E,54513,172,1997-05-01,,,
43,True,SKINS,9745,E,55166,172,1997-05-01,,,
43,True,SKINS,59745,E,55193,172,1997-05-01,,,
44,True,SKINS,5822,E,55654,172,1997-05-01,,,
44,True,SKINS,5822,E,55655,172,1997-05-01,,,
44,True,SKINS,5822,E,55660,172,1997-05-01,,,
44,True,SKINS,5822,E,55662,172,1997-05-01,,,
44,True,SKINS,5822,E,55668,172,1997-05-01,,,
44,True,SKINS,5822,E,55669,172,1997-05-01,,,
44,True,SKINS,5822,E,55673,172,1997-05-01,,,
44,True,SKINS,5822,E,55678,172,1997-05-01,,,
44,True,SKINS,5822,E,55681,172,1997-05-01,,,
44,True,SKINS,5822,E,55684,172,1997-05-01,,,
44,True,SKINS,5822,E,55685,172,1997-05-01,,,
44,True,SKINS,5822,E,55686,172,1997-05-01,,,
44,True,SKINS,5822,E,55691,172,1997-05-01,,,
44,True,SKINS,5822,E,55708,172,1997-05-01,,,
44,True,SKINS,5822,E,55720,172,1997-05-01,,,
44,True,SKINS,5822,E,55723,172,1997-05-01,,,
44,True,SKINS,5822,E,55724,172,1997-05-01,,,
44,True,SKINS,5822,E,55728,172,1997-05-01,,,
44,True,SKINS,5822,E,55732,172,1997-05-01,,,
44,True,SKINS,5822,E,55735,172,1997-05-01,,,
44,True,SKINS,5822,E,55739,172,1997-05-01,,,
44,True,SKINS,5822,E,55743,172,1997-05-01,,,
44,True,SKINS,5822,E,55745,172,1997-05-01,,,
44,True,SKINS,5822,E,55747,172,1997-05-01,,,
44,True,SKINS,5822,E,55749,172,1997-05-01,,,
44,True,SKINS,5822,E,55750,172,1997-05-01,,,
44,True,SKINS,5822,E,55756,172,1997-05-01,,,
44,True,SKINS,5822,E,55757,172,1997-05-01,,,
44,True,SKINS,5822,E,55766,172,1997-05-01,,,
44,True,SKINS,5822,E,55767,172,1997-05-01,,,
44,True,SKINS,5822,E,55768,172,1997-05-01,,,
44,True,SKINS,5822,E,55772,172,1997-05-01,,,
44,True,SKINS,5822,E,55787,172,1997-05-01,,,
44,True,SKINS,5822,E,55793,172,1997-05-01,,,
44,True,SKINS,5822,E,55797,172,1997-05-01,,,
44,True,SKINS,5822,E,55803,172,1997-05-01,,,
44,True,SKINS,5822,E,55805,172,1997-05-01,,,
44,True,SKINS,5822,E,55806,172,1997-05-01,,,
44,True,SKINS,5822,E,55813,172,1997-05-01,,,
44,True,SKINS,5822,E,55814,172,1997-05-01,,,
44,True,SKINS,5822,E,55816,172,1997-05-01,,,
44,True,SKINS,5822,E,55817,172,1997-05-01,,,
44,True,SKINS,5822,E,55822,172,1997-05-01,,,
44,True,SKINS,5822,E,55827,172,1997-05-01,,,
44,True,SKINS,5822,E,55828,172,1997-05-01,,,
44,True,SKINS,5822,E,55836,172,1997-05-01,,,
44,True,SKINS,5822,E,55838,172,1997-05-01,,,
44,True,SKINS,5822,E,55842,172,1997-05-01,,,
44,True,SKINS,5822,E,55843,172,1997-05-01,,,
44,True,SKINS,5822,E,55850,172,1997-05-01,,,
44,True,SKINS,5822,E,55853,172,1997-05-01,,,
44,True,SKINS,5822,E,55861,172,1997-05-01,,,
44,True,SKINS,5822,E,55862,172,1997-05-01,,,
44,True,SKINS,5822,E,55869,172,1997-05-01,,,
44,True,SKINS,5822,E,55870,172,1997-05-01,,,
44,True,SKINS,5822,E,55871,172,1997-05-01,,,
44,True,SKINS,5822,E,55872,172,1997-05-01,,,
44,True,SKINS,5822,E,55890,172,1997-05-01,,,
44,True,SKINS,5822,E,55891,172,1997-05-01,,,
44,True,SKINS,5822,E,55897,172,1997-05-01,,,
44,True,SKINS,5822,E,55900,172,1997-05-01,,,
44,True,SKINS,5822,E,55904,172,1997-05-01,,,
44,True,SKINS,5822,E,55905,172,1997-05-01,,,
44,True,SKINS,5822,E,55910,172,1997-05-01,,,
44,True,SKINS,5822,E,55914,172,1997-05-01,,,
44,True,SKINS,5822,E,55916,172,1997-05-01,,,
44,True,SKINS,5822,E,55933,172,1997-05-01,,,
44,True,SKINS,5822,E,55936,172,1997-05-01,,,
44,True,SKINS,5822,E,55940,172,1997-05-01,,,
44,True,SKINS,5822,E,55943,172,1997-05-01,,,
44,True,SKINS,5822,E,55948,172,1997-05-01,,,
44,True,SKINS,5822,E,55953,172,1997-05-01,,,
44,True,SKINS,5822,E,55955,172,1997-05-01,,,
44,True,SKINS,5822,E,55964,172,1997-05-01,,,
44,True,SKINS,5822,E,55966,172,1997-05-01,,,
44,True,SKINS,5822,E,55967,172,1997-05-01,,,
44,True,SKINS,5822,E,55970,172,1997-05-01,,,
44,True,SKINS,5822,E,55973,172,1997-05-01,,,
44,True,SKINS,5822,E,55977,172,1997-05-01,,,
44,True,SKINS,5822,E,55978,172,1997-05-01,,,
44,True,SKINS,5822,E,55981,172,1997-05-01,,,
44,True,SKINS,5822,E,95715,172,1997-05-01,,,
44,True,SKINS,5822,E,95717,172,1997-05-01,,,
44,True,SKINS,5822,E,95821,172,1997-05-01,,,
44,True,SKINS,5822,E,95837,172,1997-05-01,,,
44,True,SKINS,5822,E,95875,172,1997-05-01,,,
44,True,SKINS,5872,E,55987,172,1997-05-01,,,
44,True,SKINS,5872,E,55992,172,1997-05-01,,,
44,True,SKINS,5872,E,55999,172,1997-05-01,,,
44,True,SKINS,5872,E,56000,172,1997-05-01,,,
44,True,SKINS,5872,E,56008,172,1997-05-01,,,
44,True,SKINS,5872,E,56011,172,1997-05-01,,,
44,True,SKINS,5872,E,56012,172,1997-05-01,,,
44,True,SKINS,5872,E,56014,172,1997-05-01,,,
44,True,SKINS,5872,E,56017,172,1997-05-01,,,
44,True,SKINS,5872,E,56031,172,1997-05-01,,,
44,True,SKINS,5872,E,56032,172,1997-05-01,,,
44,True,SKINS,5872,E,56035,172,1997-05-01,,,
44,True,SKINS,5872,E,56045,172,1997-05-01,,,
44,True,SKINS,5872,E,56049,172,1997-05-01,,,
44,True,SKINS,5872,E,56059,172,1997-05-01,,,
44,True,SKINS,5872,E,56060,172,1997-05-01,,,
44,True,SKINS,5872,E,56061,172,1997-05-01,,,
44,True,SKINS,5872,E,56068,172,1997-05-01,,,
44,True,SKINS,5872,E,56069,172,1997-05-01,,,
44,True,SKINS,5872,E,56070,172,1997-05-01,,,
44,True,SKINS,5872,E,56072,172,1997-05-01,,,
44,True,SKINS,5872,E,56083,172,1997-05-01,,,
44,True,SKINS,5872,E,56084,172,1997-05-01,,,
44,True,SKINS,5872,E,56085,172,1997-05-01,,,
44,True,SKINS,5872,E,56088,172,1997-05-01,,,
44,True,SKINS,5872,E,56089,172,1997-05-01,,,
44,True,SKINS,5872,E,56090,172,1997-05-01,,,
44,True,SKINS,5872,E,56095,172,1997-05-01,,,
44,True,SKINS,5872,E,56096,172,1997-05-01,,,
44,True,SKINS,5872,E,56098,172,1997-05-01,,,
44,True,SKINS,5872,E,56101,172,1997-05-01,,,
44,True,SKINS,5872,E,56103,172,1997-05-01,,,
44,True,SKINS,5872,E,56107,172,1997-05-01,,,
44,True,SKINS,5872,E,56116,172,1997-05-01,,,
44,True,SKINS,5872,E,56130,172,1997-05-01,,,
44,True,SKINS,5872,E,56137,172,1997-05-01,,,
44,True,SKINS,5872,E,56140,172,1997-05-01,,,
44,True,SKINS,5872,E,56149,172,1997-05-01,,,
44,True,SKINS,5872,E,56153,172,1997-05-01,,,
44,True,SKINS,5872,E,56169,172,1997-05-01,,,
44,True,SKINS,5872,E,56175,172,1997-05-01,,,
44,True,SKINS,5872,E,56189,172,1997-05-01,,,
44,True,SKINS,5872,E,56191,172,1997-05-01,,,
44,True,SKINS,5872,E,56194,172,1997-05-01,,,
44,True,SKINS,5872,E,56202,172,1997-05-01,,,
44,True,SKINS,5872,E,56204,172,1997-05-01,,,
44,True,SKINS,5872,E,56205,172,1997-05-01,,,
44,True,SKINS,5872,E,56207,172,1997-05-01,,,
44,True,SKINS,5872,E,56209,172,1997-05-01,,,
44,True,SKINS,5872,E,56211,172,1997-05-01,,,
44,True,SKINS,5872,E,56215,172,1997-05-01,,,
44,True,SKINS,5872,E,56218,172,1997-05-01,,,
44,True,SKINS,5872,E,56219,172,1997-05-01,,,
44,True,SKINS,5872,E,56220,172,1997-05-01,,,
44,True,SKINS,5872,E,56221,172,1997-05-01,,,
44,True,SKINS,5872,E,56230,172,1997-05-01,,,
44,True,SKINS,5872,E,56234,172,1997-05-01,,,
44,True,SKINS,5872,E,56243,172,1997-05-01,,,
44,True,SKINS,5872,E,56244,172,1997-05-01,,,
44,True,SKINS,5872,E,56245,172,1997-05-01,,,
44,True,SKINS,9822,E,55921,172,1997-05-01,,,
44,True,SKINS,9822,E,55930,172,1997-05-01,,,
44,True,SKINS,9822,E,55972,172,1997-05-01,,,
44,True,SKINS,9872,E,55989,172,1997-05-01,,,
44,True,SKINS,9872,E,56020,172,1997-05-01,,,
44,True,SKINS,9872,E,56043,172,1997-05-01,,,
44,True,SKINS,9872,E,56054,172,1997-05-01,,,
44,True,SKINS,9872,E,56076,172,1997-05-01,,,
44,True,SKINS,9872,E,56100,172,1997-05-01,,,
44,True,SKINS,9872,E,56224,172,1997-05-01,,,
44,True,SKINS,9872,E,56232,172,1997-05-01,,,
44,True,SKINS,9872,E,96075,172,1997-05-01,,,
44,True,SKINS,59822,E,55710,172,1997-05-01,,,
44,True,SKINS,59872,E,56157,172,1997-05-01,,,
44,True,SKINS,59872,E,56228,172,1997-05-01,,,
44,True,SKINS,59872,E,56233,172,1997-05-01,,,
45,True,SKINS,582,E,56514,172,1997-05-01,,,
45,True,SKINS,3872,E,36447,172,1997-05-01,,,
45,True,SKINS,5872,E,56249,172,1997-05-01,,,
45,True,SKINS,5872,E,56253,172,1997-05-01,,,
45,True,SKINS,5872,E,56262,172,1997-05-01,,,
45,True,SKINS,5872,E,56266,172,1997-05-01,,,
45,True,SKINS,5872,E,56277,172,1997-05-01,,,
45,True,SKINS,5872,E,56280,172,1997-05-01,,,
45,True,SKINS,5872,E,56285,172,1997-05-01,,,
45,True,SKINS,5872,E,56291,172,1997-05-01,,,
45,True,SKINS,5872,E,56292,172,1997-05-01,,,
45,True,SKINS,5872,E,56298,172,1997-05-01,,,
45,True,SKINS,5872,E,56299,172,1997-05-01,,,
45,True,SKINS,5872,E,56300,172,1997-05-01,,,
45,True,SKINS,5872,E,56304,172,1997-05-01,,,
45,True,SKINS,5872,E,56312,172,1997-05-01,,,
45,True,SKINS,5872,E,56321,172,1997-05-01,,,
45,True,SKINS,5872,E,56326,172,1997-05-01,,,
45,True,SKINS,5872,E,56341,172,1997-05-01,,,
45,True,SKINS,5872,E,56347,172,1997-05-01,,,
45,True,SKINS,5872,E,56349,172,1997-05-01,,,
45,True,SKINS,5872,E,56350,172,1997-05-01,,,
45,True,SKINS,5872,E,56360,172,1997-05-01,,,
45,True,SKINS,5872,E,56366,172,1997-05-01,,,
45,True,SKINS,5872,E,56367,172,1997-05-01,,,
45,True,SKINS,5872,E,56368,172,1997-05-01,,,
45,True,SKINS,5872,E,56372,172,1997-05-01,,,
45,True,SKINS,5872,E,56373,172,1997-05-01,,,
45,True,SKINS,5872,E,56377,172,1997-05-01,,,
45,True,SKINS,5872,E,56378,172,1997-05-01,,,
45,True,SKINS,5872,E,56383,172,1997-05-01,,,
45,True,SKINS,5872,E,56384,172,1997-05-01,,,
45,True,SKINS,5872,E,56387,172,1997-05-01,,,
45,True,SKINS,5872,E,56388,172,1997-05-01,,,
45,True,SKINS,5872,E,56398,172,1997-05-01,,,
45,True,SKINS,5872,E,56411,172,1997-05-01,,,
45,True,SKINS,5872,E,56417,172,1997-05-01,,,
45,True,SKINS,5872,E,56418,172,1997-05-01,,,
45,True,SKINS,5872,E,56420,172,1997-05-01,,,
45,True,SKINS,5872,E,56422,172,1997-05-01,,,
45,True,SKINS,5872,E,56425,172,1997-05-01,,,
45,True,SKINS,5872,E,56427,172,1997-05-01,,,
45,True,SKINS,5872,E,56430,172,1997-05-01,,,
45,True,SKINS,5872,E,56433,172,1997-05-01,,,
45,True,SKINS,5872,E,56436,172,1997-05-01,,,
45,True,SKINS,5872,E,56438,172,1997-05-01,,,
45,True,SKINS,5872,E,56439,172,1997-05-01,,,
45,True,SKINS,5872,E,56454,172,1997-05-01,,,
45,True,SKINS,5872,E,56455,172,1997-05-01,,,
45,True,SKINS,5872,E,56459,172,1997-05-01,,,
45,True,SKINS,5872,E,56464,172,1997-05-01,,,
45,True,SKINS,5872,E,56465,172,1997-05-01,,,
45,True,SKINS,5872,E,56480,172,1997-05-01,,,
45,True,SKINS,5872,E,56483,172,1997-05-01,,,
45,True,SKINS,5872,E,56501,172,1997-05-01,,,
45,True,SKINS,5872,E,56505,172,1997-05-01,,,
45,True,SKINS,5872,E,56508,172,1997-05-01,,,
45,True,SKINS,5872,E,56509,172,1997-05-01,,,
45,True,SKINS,5872,E,56511,172,1997-05-01,,,
45,True,SKINS,5872,E,56512,172,1997-05-01,,,
45,True,SKINS,5872,E,56515,172,1997-05-01,,,
45,True,SKINS,5872,E,56516,172,1997-05-01,,,
45,True,SKINS,5872,E,56519,172,1997-05-01,,,
45,True,SKINS,5872,E,56529,172,1997-05-01,,,
45,True,SKINS,5872,E,56533,172,1997-05-01,,,
45,True,SKINS,5872,E,56545,172,1997-05-01,,,
45,True,SKINS,5872,E,56547,172,1997-05-01,,,
45,True,SKINS,5872,E,56548,172,1997-05-01,,,
45,True,SKINS,5872,E,56552,172,1997-05-01,,,
45,True,SKINS,5872,E,56556,172,1997-05-01,,,
45,True,SKINS,5872,E,56566,172,1997-05-01,,,
45,True,SKINS,5872,E,56574,172,1997-05-01,,,
45,True,SKINS,5872,E,56575,172,1997-05-01,,,
45,True,SKINS,5872,E,56577,172,1997-05-01,,,
45,True,SKINS,5872,E,56598,172,1997-05-01,,,
45,True,SKINS,5872,E,56599,172,1997-05-01,,,
45,True,SKINS,5872,E,56603,172,1997-05-01,,,
45,True,SKINS,5872,E,56612,172,1997-05-01,,,
45,True,SKINS,5872,E,56625,172,1997-05-01,,,
45,True,SKINS,5880,E,56631,172,1997-05-01,,,
45,True,SKINS,5880,E,56646,172,1997-05-01,,,
45,True,SKINS,5880,E,56647,172,1997-05-01,,,
45,True,SKINS,5880,E,56650,172,1997-05-01,,,
45,True,SKINS,5880,E,56653,172,1997-05-01,,,
45,True,SKINS,5880,E,56656,172,1997-05-01,,,
45,True,SKINS,5880,E,56657,172,1997-05-01,,,
45,True,SKINS,5880,E,56674,172,1997-05-01,,,
45,True,SKINS,5880,E,56675,172,1997-05-01,,,
45,True,SKINS,5880,E,56685,172,1997-05-01,,,
45,True,SKINS,5880,E,56693,172,1997-05-01,,,
45,True,SKINS,5880,E,56694,172,1997-05-01,,,
45,True,SKINS,5880,E,56695,172,1997-05-01,,,
45,True,SKINS,5880,E,56698,172,1997-05-01,,,
45,True,SKINS,5880,E,56701,172,1997-05-01,,,
45,True,SKINS,5880,E,56702,172,1997-05-01,,,
45,True,SKINS,5880,E,56705,172,1997-05-01,,,
45,True,SKINS,5880,E,56707,172,1997-05-01,,,
45,True,SKINS,5880,E,56723,172,1997-05-01,,,
45,True,SKINS,5880,E,56724,172,1997-05-01,,,
45,True,SKINS,5880,E,56726,172,1997-05-01,,,
45,True,SKINS,5880,E,56727,172,1997-05-01,,,
45,True,SKINS,5880,E,56733,172,1997-05-01,,,
45,True,SKINS,5880,E,56734,172,1997-05-01,,,
45,True,SKINS,5880,E,56736,172,1997-05-01,,,
45,True,SKINS,5880,E,56738,172,1997-05-01,,,
45,True,SKINS,5880,E,56743,172,1997-05-01,,,
45,True,SKINS,5880,E,56745,172,1997-05-01,,,
45,True,SKINS,5880,E,56746,172,1997-05-01,,,
45,True,SKINS,5880,E,56751,172,1997-05-01,,,
45,True,SKINS,5880,E,56754,172,1997-05-01,,,
45,True,SKINS,5880,E,56757,172,1997-05-01,,,
45,True,SKINS,5880,E,56760,172,1997-05-01,,,
45,True,SKINS,5880,E,56766,172,1997-05-01,,,
45,True,SKINS,5880,E,56769,172,1997-05-01,,,
45,True,SKINS,5880,E,56779,172,1997-05-01,,,
45,True,SKINS,5880,E,56786,172,1997-05-01,,,
45,True,SKINS,5880,E,56789,172,1997-05-01,,,
45,True,SKINS,5880,E,56792,172,1997-05-01,,,
45,True,SKINS,5880,E,56794,172,1997-05-01,,,
45,True,SKINS,5880,E,56804,172,1997-05-01,,,
45,True,SKINS,5880,E,56805,172,1997-05-01,,,
45,True,SKINS,5880,E,56806,172,1997-05-01,,,
45,True,SKINS,5880,E,56807,172,1997-05-01,,,
45,True,SKINS,5880,E,56811,172,1997-05-01,,,
45,True,SKINS,5880,E,56813,172,1997-05-01,,,
45,True,SKINS,5880,E,56820,172,1997-05-01,,,
45,True,SKINS,5880,E,56831,172,1997-05-01,,,
45,True,SKINS,5880,E,56835,172,1997-05-01,,,
45,True,SKINS,5880,E,56850,172,1997-05-01,,,
45,True,SKINS,5880,E,56851,172,1997-05-01,,,
45,True,SKINS,5880,E,56852,172,1997-05-01,,,
45,True,SKINS,5880,E,56860,172,1997-05-01,,,
45,True,SKINS,5880,E,56866,172,1997-05-01,,,
45,True,SKINS,5880,E,56877,172,1997-05-01,,,
45,True,SKINS,5880,E,56878,172,1997-05-01,,,
45,True,SKINS,5880,E,56881,172,1997-05-01,,,
45,True,SKINS,5880,E,96731,172,1997-05-01,,,
45,True,SKINS,5880,E,96857,172,1997-05-01,,,
45,True,SKINS,9872,E,56337,172,1997-05-01,,,
45,True,SKINS,9872,E,56385,172,1997-05-01,,,
45,True,SKINS,9872,E,56397,172,1997-05-01,,,
45,True,SKINS,9872,E,56401,172,1997-05-01,,,
45,True,SKINS,9872,E,56410,172,1997-05-01,,,
45,True,SKINS,9872,E,56443,172,1997-05-01,,,
45,True,SKINS,9872,E,56472,172,1997-05-01,,,
45,True,SKINS,9872,E,56481,172,1997-05-01,,,
45,True,SKINS,9872,E,56486,172,1997-05-01,,,
45,True,SKINS,9872,E,56530,172,1997-05-01,,,
45,True,SKINS,9872,E,56539,172,1997-05-01,,,
45,True,SKINS,9872,E,56560,172,1997-05-01,,,
45,True,SKINS,9872,E,96565,172,1997-05-01,,,
45,True,SKINS,59872,E,56441,172,1997-05-01,,,
45,True,SKINS,59872,E,56442,172,1997-05-01,,,
45,True,SKINS,59872,E,56450,172,1997-05-01,,,
